distribution_substation_id,pole_id,name_sd,swer_num_z,phase_colour_cd,status_cd,operating_level_cd,ue_owned_yn,other_db_supply_yn,csc_code_z,type_cd,engineering_analysis_load_kw,maximum_demand_amps_lct,maximum_demand_install_capacity_kva,maximum_demand_kw,maximum_demand_thermal_rating_kva,power_factor_pf,sap_id,gis_id,location_pt,install_date_dt,construction_date_dt,cmen_area_yn,earth_type_cd,changed_on_ts,created_on_ts,effective_from_ts,effective_to_ts,is_deleted_yn,bush_fire_risk_rating_cd
10165,,JACARANDA PAR,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,406.39,300.000,256.220,311.720,0.9100,DS-000082598598,82598598,"",1996-09-19,1993-05-01,N,separate HV and LV,2022-03-12 02:58:46+11,2019-10-31 15:20:42+11,2019-10-30 17:42:36+11,2022-03-11 21:30:24+11,N,LBRA
1016,,NEPEAN THOMAS,0,RWB,in service,distribution,Y,N,11,single pole,0.000,96.59,100.000,60.895,115.625,0.9100,DS-000049389336,49389336,"",1996-09-19,1970-01-01,Y,separate HV and LV,2022-04-27 02:56:10+10,2020-03-13 02:00:14+11,2020-03-12 22:30:27+11,2022-04-22 17:52:35+10,N,LBRA
8403,,CARAAR CREEK N57 KALIMNA,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,96.10,315.000,59.324,442.969,0.8910,DS-000127429032,127429032,"",2008-04-07,2007-04-01,Y,,2022-04-27 02:56:10+10,2022-03-12 02:58:46+11,2022-03-11 21:30:24+11,2022-04-22 17:53:40+10,N,LBRA
10165,,JACARANDA PAR,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,406.39,300.000,256.215,311.719,0.9100,DS-000082598598,82598598,"",1996-09-19,1993-05-01,Y,separate HV and LV,2022-04-27 02:56:10+10,2022-03-12 02:58:46+11,2022-03-11 21:30:25+11,2022-04-22 17:53:16+10,N,LBRA
11804,,KALIMNA MILLICENT,0,RWB,in service,distribution,Y,N,11,single pole,0.000,264.40,315.000,167.610,217.188,0.9150,DS-000089940037,89940037,"",1996-09-19,1989-05-01,Y,separate HV and LV,2022-04-27 02:56:10+10,2021-06-30 02:07:43+10,2021-06-29 22:30:38+10,2022-04-22 17:53:20+10,N,LBRA
12226,,BARKLY MORVEN,0,RWB,in service,distribution,Y,N,11,single pole,0.000,478.89,315.000,301.924,237.500,0.9100,DS-000079451911,79451911,"",1996-09-19,1989-02-01,Y,separate HV and LV,2022-04-27 02:56:10+10,2021-05-11 02:14:09+10,2021-05-10 22:30:43+10,2022-04-22 17:53:15+10,N,LBRA
6559,,PADUA SOVEREIGN,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,223.06,300.000,140.630,297.660,0.9100,DS-000049401307,49401307,"",1996-09-19,1985-06-01,Y,separate HV and LV,2022-06-08 02:46:32+10,2019-10-31 15:20:42+11,2019-10-30 17:41:48+11,2022-06-07 21:31:09+10,N,LBRA
5242,,ROBERTS P10 BUNGOWER,0,RWB,in service,distribution,Y,N,11,single pole,0.000,58.87,100.000,36.544,150.000,0.8960,DS-000088994659,88994659,"",1996-09-19,1980-12-01,N,separate HV and LV,2022-06-11 02:31:24+10,2019-08-04 13:21:06+10,2019-08-02 20:23:06+10,2022-06-10 23:59:59+10,N,HBRA
11682,,ROBERTS P12 MTNTYABB,0,RWB,in service,distribution,Y,N,11,single pole,0.000,91.02,50.000,56.126,69.922,0.8900,DS-000049412951,49412951,"",1996-09-19,1984-10-01,N,separate HV and LV,2022-06-11 02:31:24+10,2019-08-04 13:21:06+10,2019-08-02 20:24:18+10,2022-06-10 23:59:59+10,N,HBRA
11860,,BUNGOWER BALDOCK,0,RWB,in service,distribution,Y,N,11,single pole,0.000,55.64,50.000,35.080,75.000,0.9100,DS-000049413023,49413023,"",1996-09-19,1978-01-01,N,separate HV and LV,2022-06-11 02:31:24+10,2019-08-04 13:21:06+10,2019-08-02 20:25:05+10,2022-06-10 23:59:59+10,N,HBRA
12326,,BUNGOWER RACECOURSE,0,RWB,in service,distribution,Y,N,11,single pole,0.000,955.58,315.000,590.540,472.500,0.8920,DS-000049401271,49401271,"",1996-09-19,1986-03-01,N,separate HV and LV,2022-06-11 02:31:24+10,2019-10-31 15:20:42+11,2019-10-30 17:41:48+11,2022-06-10 23:59:59+10,N,HBRA
14534,,RETIREMENT BUNGOWER,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,0.00,1000.000,0.000,0.000,0.0000,DS-000130819258,130819258,"",2011-11-15,2010-11-01,N,,2022-06-11 02:31:24+10,2018-09-19 09:16:28+10,2018-09-19 02:00:37+10,2022-06-10 23:59:59+10,N,HBRA
14795,,SILVERWOOD WOODHAVEN,0,unknown,in service,distribution,Y,N,11,kiosk/padmount,0.000,10.96,500.000,-6.912,675.780,-0.9100,DS-000148049604,148049604,"",1996-09-07,2018-09-01,N,,2022-06-11 02:31:24+10,2019-10-31 15:20:42+11,2019-10-30 17:43:18+11,2022-06-10 23:59:59+10,N,HBRA
2609,,PADUA RAILWAY,0,RWB,in service,distribution,Y,N,11,single pole,0.000,12.67,50.000,7.988,75.000,0.9100,DS-000088994617,88994617,"",2002-02-18,1994-05-01,Y,Unknown,2022-08-30 07:32:27+10,2019-08-04 13:21:06+10,2019-08-02 20:23:52+10,2022-08-29 20:16:00+10,N,HBRA
12226,,BARKLY MORVEN,0,RWB,in service,distribution,Y,N,11,single pole,0.000,478.89,315.000,301.920,237.500,0.9100,DS-000079451911,79451911,"",1996-09-19,1989-02-01,Y,separate HV and LV,2022-11-04 02:50:48+11,2022-04-27 02:56:10+10,2022-04-22 17:53:16+10,2022-11-03 20:15:39+11,N,LBRA
6324,,BRIGHTWELL MOOROODUC,0,RWB,in service,distribution,Y,N,11,single pole,0.000,26.58,63.000,16.740,94.500,0.9090,DS-000109213926,109213926,"",1998-03-27,1997-03-01,N,separate HV and LV,2022-12-16 02:48:29+11,2019-08-04 13:21:06+10,2019-08-02 20:22:59+10,2022-12-15 20:15:49+11,N,HBRA
8890,,EXFORD PARWAN,0,RWB,in service,distribution,Y,N,11,kiosk/padmount,0.000,279.90,300.000,176.470,302.340,0.9100,DS-000049401247,49401247,"",1996-09-19,1977-01-01,Y,separate HV and LV,2022-12-16 02:48:29+11,2019-10-31 15:20:42+11,2019-10-30 17:41:48+11,2022-12-15 20:15:50+11,N,LBRA
